Symbol	chrom	start	end
SPIC	12	101871334	101880775
MYBPC1	12	101988708	102079658
CHPT1	12	102091416	102122846
SYCP3	12	102122425	102133250
GNPTAB	12	102139274	102224645
DRAM1	12	102271104	102317401
CCDC53	12	102406716	102455899
NUP37	12	102467972	102512361
PARPBP	12	102513955	102591298
PMCH	12	102590236	102591614
IGF1	12	102789644	102874378
LINC00485	12	103203060	103218177
PAH	12	103232103	103311381
ASCL1	12	103351451	103354294
C12orf42	12	103631368	103889788
STAB2	12	103981068	104160502
NT5DC3	12	104166080	104234975
GNN	12	104237526	104323989
HSP90B1	12	104324111	104341708
MIR3652	12	104324202	104324333
C12orf73	12	104343980	104350993
TDG	12	104359592	104382656
GLT8D2	12	104382764	104443915
HCFC2	12	104458235	104500304
NFYB	12	104510857	104532040
TXNRD1	12	104609556	104744085
EID3	12	104697509	104698982
CHST11	12	104850691	105155792
MIR3922	12	104985410	104985494
SLC41A2	12	105197274	105322472
C12orf45	12	105380097	105388505
ALDH1L2	12	105413561	105478341
KIAA1033	12	105501491	105562906
APPL2	12	105567074	105630008
C12orf75	12	105724413	105765296
NUAK1	12	106457124	106533811
CKAP4	12	106631658	106641713
TCP11L2	12	106696580	106740792
POLR3B	12	106751435	106903976
LOC100287944	12	106890187	107168609
RFX4	12	106976684	107156582
LOC100505978	12	107074535	107078478
RIC8B	12	107168398	107283094
C12orf23	12	107349543	107367813
MTERFD3	12	107371068	107380944
CRY1	12	107385142	107487635
BTBD11	12	107712196	108053419
PWP1	12	108079589	108106257
PRDM4	12	108126642	108154914
ASCL4	12	108168161	108170421
LOC728739	12	108296926	108297548
WSCD2	12	108523510	108644313
CMKLR1	12	108681820	108733094
FICD	12	108909050	108913380
SART3	12	108915990	108955165
ISCU	12	108956293	108963160
TMEM119	12	108983621	108991894
SELPLG	12	109015679	109027670
CORO1C	12	109038884	109125326
SSH1	12	109176465	109251359
DAO	12	109273856	109294710
SVOP	12	109304657	109458845
LOC100131733	12	109489845	109491770
USP30	12	109490379	109525831
ALKBH2	12	109525992	109531293
UNG	12	109535398	109548798
ACACB	12	109577201	109706030
FOXN4	12	109715782	109747025
MYO1H	12	109826523	109886176
KCTD10	12	109886459	109915155
UBE3B	12	109915427	109974510
MMAB	12	109991520	110011358
MVK	12	110011499	110035071
C12orf34	12	110152186	110208312
MGC14436	12	110172013	110211292
TRPV4	12	110220891	110271212
MIR4497	12	110271152	110271241
GLTP	12	110288747	110318293
TCHP	12	110338078	110355874
GIT2	12	110367606	110434194
ANKRD13A	12	110437234	110477235
C12orf76	12	110478982	110505500
IFT81	12	110562139	110656600
ATP2A2	12	110719031	110788897
ANAPC7	12	110810704	110841535
ARPC3	12	110872705	110888158
GPN3	12	110890290	110906526
FAM216A	12	110906231	110928192
VPS29	12	110929329	110939916
RAD9B	12	110940004	110969891
PPTC7	12	110972236	111021064
TCTN1	12	111051831	111086935
HVCN1	12	111086490	111127617
PPP1CC	12	111157612	111180783
CCDC63	12	111284810	111345338
MYL2	12	111348623	111358404
LOC100131138	12	111374405	111375250
CUX2	12	111471827	111788358
FAM109A	12	111798454	111806925
SH2B3	12	111843751	111889427
ATXN2	12	111890017	112037480
BRAP	12	112079949	112123790
ACAD10	12	112123856	112194911
ALDH2	12	112204690	112247789
C12orf47	12	112277572	112280706
MAPKAPK5	12	112280031	112331228
ADAM1	12	112336866	112339706
TMEM116	12	112369086	112451023
ERP29	12	112451151	112461024
NAA25	12	112464492	112546635
TRAFD1	12	112563348	112591408
C12orf51	12	112597991	112819896
RPL6	12	112842993	112847443
PTPN11	12	112856535	112947717
RPH3A	12	113229548	113336684
OAS1	12	113344738	113357712
OAS3	12	113376248	113411054
OAS2	12	113416273	113449528
DTX1	12	113495661	113535833
RASAL1	12	113536623	113574044
CCDC42B	12	113587662	113597081
DDX54	12	113594977	113623284
C12orf52	12	113623554	113630119
IQCD	12	113633245	113658880
TPCN1	12	113659259	113736389
SLC24A6	12	113736570	113772925
PLBD2	12	113796370	113827458
SDS	12	113830250	113841692
SDSL	12	113860215	113876081
LHX5	12	113900693	113909877
RBM19	12	114254542	114404176
TBX5	12	114791734	114846247
LOC255480	12	114845999	114850637
TBX3	12	115108058	115121969
MED13L	12	116396380	116714991
MIR620	12	116586364	116586459
MIR4472-2	12	116866056	116866123
LINC00173	12	116971226	116974318
MAP1LC3B2	12	116997185	117014425
C12orf49	12	117153595	117175843
RNFT2	12	117176095	117291436
HRK	12	117298224	117319232
FBXW8	12	117348760	117468953
TESC	12	117476727	117537251
FBXO21	12	117581584	117628300
NOS1	12	117645946	117799607
KSR2	12	117890816	118406028
RFC5	12	118454505	118470042
WSB2	12	118470491	118498951
VSIG10	12	118501397	118541810
PEBP1	12	118573869	118583390
TAOK3	12	118587605	118810750
SUDS3	12	118814357	118855840
SRRM4	12	119419299	119600856
HSPB8	12	119616594	119632551
LOC144742	12	119721629	119741185
CCDC60	12	119772516	119978852
TMEM233	12	120031263	120079363
PRKAB1	12	120105760	120119429
CIT	12	120123594	120315095
MIR1178	12	120151438	120151529
CCDC64	12	120427647	120532299
RAB35	12	120532898	120554643
GCN1L1	12	120565013	120632513
MIR4498	12	120593237	120593303
RPLP0	12	120634502	120639014
LOC100506649	12	120639093	120650631
PXN	12	120648241	120703574
SIRT4	12	120740123	120751045
PLA2G1B	12	120759913	120765592
MSI1	12	120779132	120806983
COX6A1	12	120875892	120878545
TRIAP1	12	120881763	120884215
GATC	12	120884240	120901556
SRSF9	12	120899470	120907558
DYNLL1	12	120907659	120936298
LOC100506668	12	120928140	120933749
COQ5	12	120941081	120966964
RNF10	12	120972131	121015397
POP5	12	121016847	121019201
CABP1	12	121078421	121105127
MLEC	12	121124948	121139667
UNC119B	12	121148237	121161443
MIR4700	12	121160995	121161069
ACADS	12	121163570	121177811
SPPL3	12	121200312	121342155
HNF1A-AS1	12	121407640	121410095
HNF1A	12	121416548	121440314
C12orf43	12	121440847	121454300
OASL	12	121458094	121477045
P2RX7	12	121570621	121624354
P2RX4	12	121647663	121671909
CAMKK2	12	121675494	121736111
ANAPC5	12	121746047	121792012
RNF34	12	121837885	121862155
KDM2B	12	121866899	122018920
ORAI1	12	122064454	122079946
MORN3	12	122089292	122107560
TMEM120B	12	122150657	122219974
RHOF	12	122215659	122231594
LOC338799	12	122233172	122241390
SETD1B	12	122242637	122270562
HPD	12	122277432	122326517
PSMD9	12	122326636	122355771
WDR66	12	122356462	122441832
BCL7A	12	122459860	122499950
MLXIP	12	122516651	122628967
LRRC43	12	122652265	122688018
IL31	12	122656576	122658746
B3GNT4	12	122688227	122692084
DIABLO	12	122692208	122712081
VPS33A	12	122716093	122751068
CLIP1	12	122755980	122907116
LOC100507066	12	122880088	122884491
ZCCHC8	12	122956145	122985543
RSRC2	12	122989189	123011560
KNTC1	12	123011808	123110947
HCAR2	12	123185839	123187904
HCAR3	12	123199302	123201439
HCAR1	12	123212152	123215129
DENR	12	123237370	123255953
CCDC62	12	123259055	123311927
HIP1R	12	123320038	123347507
VPS37B	12	123349874	123380712
ABCB9	12	123405497	123451056
OGFOD2	12	123459353	123464588
ARL6IP4	12	123464606	123467460
PITPNM2	12	123468026	123594975
MIR4304	12	123495213	123495275
LOC100507091	12	123565930	123569291
MPHOSPH9	12	123640942	123717785
C12orf65	12	123717843	123742506
CDK2AP1	12	123745516	123756863
SBNO1	12	123773655	123834988
SETD8	12	123868703	123893900
RILPL2	12	123899935	123921264
SNRNP35	12	123942650	123950941
RILPL1	12	123955908	124018265
MIR3908	12	124020955	124021081
TMED2	12	124069075	124082688
DDX55	12	124086671	124105482
EIF2B1	12	124105569	124118323
GTF2H3	12	124118285	124147151
TCTN2	12	124155659	124192950
ATP6V0A2	12	124196864	124246301
DNAH10	12	124247041	124420267
CCDC92	12	124420954	124457163
ZNF664	12	124457761	124499986
ZNF664-FAM101A	12	124457761	124800570
FAM101A	12	124773709	124800570
NCOR2	12	124808956	125052010
SCARB1	12	125262173	125348519
UBC	12	125396191	125399587
DHX37	12	125431369	125473667
BRI3BP	12	125478193	125510349
AACS	12	125549924	125627871
TMEM132B	12	125811161	126143589
LOC400084	12	126443233	126467920
LOC100128554	12	126927026	126957331
LOC387895	12	127215246	127256808
LOC100507206	12	127221552	127230800
LOC440117	12	127354039	127359236
FLJ37505	12	128366161	128383184
TMEM132C	12	128751947	129192460
MIR3612	12	128778636	128778723
SLC15A4	12	129277738	129308541
GLT1D1	12	129338080	129469509
TMEM132D	12	129556270	130388212
LOC100190940	12	130518356	130526887
FLJ31485	12	130636137	130646223
FZD10	12	130647003	130650285
PIWIL1	12	130822432	130856877
RIMBP2	12	130880680	131002410
STX2	12	131274144	131323819
RAN	12	131356616	131360826
GPR133	12	131438451	131626008
LOC116437	12	131649555	131697476
SFSWAP	12	132195631	132284283
MMP17	12	132312940	132336316
ULK1	12	132379278	132407707
PUS1	12	132413744	132428406
EP400	12	132434464	132565011
SNORA49	12	132515768	132515905
EP400NL	12	132568827	132610885
DDX51	12	132621139	132628880
NOC4L	12	132628992	132636986
GALNT9	12	132680916	132905905
LOC100130238	12	132851976	132857486
FBRSL1	12	133067156	133161773
LOC100507055	12	133179735	133187037
P2RX2	12	133195402	133198972
POLE	12	133200347	133263945
PXMP2	12	133264191	133281577
PGAM5	12	133287392	133299323
ANKLE2	12	133302253	133338451
GOLGA3	12	133345494	133405426
CHFR	12	133416937	133464204
ZNF605	12	133498018	133532892
ZNF26	12	133562933	133589154
ZNF84	12	133613877	133639885
ZNF140	12	133657036	133684258
ZNF10	12	133707213	133736049
ZNF268	12	133757994	133783697
LOC647589	12	133794897	133812422
ANKRD20A9P	13	19408542	19446109
LINC00442	13	19582398	19586774
TUBA3C	13	19747909	19755992
ANKRD26P3	13	19836939	19919113
LINC00421	13	19919188	19920889
TPTE2	13	19997018	20135714
MPHOSPH8	13	20207787	20247599
PSPC1	13	20248891	20357159
ZMYM5	13	20397623	20437776
ZMYM2	13	20532809	20665968
GJA3	13	20712394	20735183
GJB2	13	20761603	20767114
GJB6	13	20796100	20806534
CRYL1	13	20977805	21100012
MIR4499	13	21007916	21007985
IFT88	13	21141207	21265576
IL17D	13	21277481	21297237
N6AMT2	13	21303072	21348057
XPO4	13	21351467	21476913
LATS2	13	21547175	21635722
SAP18	13	21714652	21723224
SKA3	13	21727733	21750741
MRP63	13	21750371	21753220
ZDHHC20	13	21946709	22033508
EFHA1	13	22066827	22178355
FGF9	13	22245214	22278640
BASP1P1	13	23471168	23472320
SGCG	13	23755059	23899304
SACS	13	23902961	24007867
LINC00327	13	24043650	24061603
TNFRSF19	13	24144508	24250244
MIPEP	13	24304327	24463587
C1QTNF9B-AS1	13	24463027	24466242
C1QTNF9B	13	24465427	24471125
SPATA13	13	24734860	24881212
MIR2276	13	24736554	24736643
C1QTNF9	13	24883715	24896669
PARP4	13	24995068	25086948
TPTE2P6	13	25154345	25171812
ATP12A	13	25254548	25285923
RNF17	13	25338300	25454058
CENPJ	13	25456411	25497027
TPTE2P1	13	25502892	25542607
PABPC3	13	25670275	25672704
FAM123A	13	25742671	25745857
MTMR6	13	25820340	25861704
NUPL1	13	25875665	25916561
ATP8A2	13	25946208	26595420
SHISA2	13	26618734	26625198
RNF6	13	26786904	26796508
CDK8	13	26828755	26978569
WASF3	13	27131839	27263082
GPR12	13	27329338	27334922
USP12	13	27640286	27746033
RPL21	13	27825691	27830702
RPL21P28	13	27825692	27830699
SNORD102	13	27829200	27829272
SNORA27	13	27829537	27829663
RASL11A	13	27844463	27847827
GTF3A	13	27998680	28009846
MTIF3	13	28009775	28024739
LNX2	13	28120049	28194720
POLR1D	13	28194879	28241559
GSX1	13	28366779	28368089
PDX1	13	28494167	28500451
ATP5EP2	13	28519342	28519710
CDX2	13	28536204	28543505
PRHOXNB	13	28552242	28562774
FLT3	13	28577410	28674729
PAN3-AS1	13	28710979	28713311
PAN3	13	28712642	28869475
FLT1	13	28874482	29069265
POMP	13	29233140	29253093
SLC46A3	13	29274217	29293150
MTUS2	13	29598747	30080084
SLC7A1	13	30083550	30169825
UBL3	13	30338544	30424820
LOC440131	13	30510667	30524625
KATNAL1	13	30776766	30881624
LINC00426	13	30914406	30948036
HMGB1	13	31032878	31040081
USPL1	13	31191829	31233686
ALOX5AP	13	31287614	31338565
TEX26-AS1	13	31456971	31506745
C13orf33	13	31480311	31499709
TEX26	13	31506833	31549153
HSPH1	13	31710762	31736117
B3GALTL	13	31774111	31906411
RXFP2	13	32313678	32377009
EEF1DP3	13	32420919	32533721
FRY	13	32605436	32870776
ZAR1L	13	32877907	32886091
BRCA2	13	32889616	32973809
N4BP2L1	13	32974859	33002315
N4BP2L2	13	33006624	33113022
CG030	13	33078642	33083532
PDS5B	13	33160563	33352158
KL	13	33590570	33640282
STARD13	13	33677271	34250932
RFC3	13	34392205	34540695
NBEA	13	35516423	36246874
MAB21L1	13	36047925	36050832
MIR548F5	13	36048405	36515382
DCLK1	13	36342788	36705514
CCDC169-SOHLH2	13	36742344	36871992
SOHLH2	13	36742344	36788752
CCDC169	13	36801178	36871992
SPG20	13	36875774	36944317
SPG20OS	13	36920567	36943872
CCNA1	13	37005966	37017019
SERTM1	13	37248048	37271975
RFXAP	13	37393338	37403740
SMAD9	13	37418967	37494409
ALG5	13	37523907	37573504
EXOSC8	13	37574677	37583751
FAM48A	13	37583450	37633850
CSNK1A1L	13	37677396	37679801
LINC00547	13	38109076	38125673
POSTN	13	38136718	38172981
TRPC4	13	38210772	38443939
UFM1	13	38923941	38937143
FREM2	13	39261172	39461267
STOML3	13	39540061	39564996
PROSER1	13	39584001	39612213
NHLRC3	13	39612447	39624244
LHFP	13	39917028	40177356
COG6	13	40229763	40365802
MIR4305	13	40238170	40238272
LINC00548	13	40768645	40794639
FOXO1	13	41129800	41240734
MIR320D1	13	41301963	41302011
MRPS31	13	41303431	41345347
SLC25A15	13	41363546	41386596
LOC100616668	13	41371120	41495886
MIR621	13	41384901	41384997
SUGT1P3	13	41486024	41495910
ELF1	13	41506054	41593508
WBP4	13	41635696	41658139
KBTBD6	13	41701708	41706936
KBTBD7	13	41765710	41768702
MTRF1	13	41790515	41837713
NAA16	13	41885340	41951166
OR7E37P	13	42016699	42017902
C13orf15	13	42031541	42045013
KIAA0564	13	42140960	42535221
LOC100507240	13	42535304	42555701
DGKH	13	42614171	42803891
AKAP11	13	42846288	42897403
TNFSF11	13	43136871	43182149
FAM216B	13	43355685	43365685
EPSTI1	13	43460523	43566407
DNAJC15	13	43597361	43683306
ENOX1	13	43787665	44361116
CCDC122	13	44410488	44453826
LACC1	13	44453419	44468068
LINC00284	13	44596470	44604599
SERP2	13	44947977	44971850
TSC22D1	13	45006278	45150701
TSC22D1-AS1	13	45150031	45154568
LINC00330	13	45373639	45383766
NUFIP1	13	45513383	45563613
KIAA1704	13	45563686	45602404
GTF2F2	13	45694630	45858239
KCTD4	13	45766987	45775175
TPT1	13	45911303	45915297
SNORA31	13	45911614	45911744
TPT1-AS1	13	45915479	45965618
SLC25A30	13	45967453	45992516
COG3	13	46039029	46110833
FAM194B	13	46115431	46189874
SPERT	13	46276445	46288693
SIAH3	13	46354415	46425846
ZC3H13	13	46536313	46626894
LOC100509894	13	46626982	46675482
CPB2	13	46627321	46679211
LCP1	13	46700057	46756459
KIAA0226L	13	46916136	46961635
LRCH1	13	47127295	47327175
ESD	13	47345390	47371367
HTR2A	13	47405676	47471211
SUCLA2	13	48516790	48575462
NUDT15	13	48611702	48621282
MED4	13	48649863	48669277
ITM2B	13	48807273	48836232
RB1	13	48877882	49056026
LPAR6	13	48985181	49018840
RCBTB2	13	49063098	49107316
CYSLTR2	13	49280950	49283498
FNDC3A	13	49550047	49783915
MLNR	13	49794473	49796513
CDADC1	13	49822046	49867622
CAB39L	13	49882785	50018221
SETDB2	13	50018428	50069139
PHF11	13	50069800	50103117
RCBTB1	13	50106081	50159719
ARL11	13	50202434	50208008
EBPL	13	50234809	50265623
KPNA3	13	50273442	50367057
CTAGE10P	13	50464544	50467516
SPRYD7	13	50486841	50510625
DLEU2	13	50556687	50699677
MIR3613	13	50570550	50570637
TRIM13	13	50571142	50592603
KCNRG	13	50589389	50595058
MIR16-1	13	50623108	50623197
MIR15A	13	50623254	50623337
DLEU1	13	50656413	50679433
ST13P4	13	50746153	50747751
DLEU7	13	51286758	51417885
RNASEH2B	13	51483813	51544596
GUCY1B2	13	51568646	51640293
FAM124A	13	51796469	51858377
SERPINE3	13	51915167	51936239
INTS6	13	51935700	52027275
MIR4703	13	52126724	52126803
WDFY2	13	52158483	52336171
DHRS12	13	52342128	52378298
LINC00282	13	52387482	52419286
CCDC70	13	52436116	52440372
ATP7B	13	52506805	52585630
ALG11	13	52586522	52603780
UTP14C	13	52598826	52607736
NEK5	13	52638899	52703214
NEK3	13	52706778	52733996
THSD1	13	52951302	52980629
VPS36	13	52986736	53024763
CKAP2	13	53029494	53050763
TPTE2P3	13	53063127	53161225
HNRNPA1L2	13	53191604	53217919
SUGT1	13	53226830	53262433
LECT1	13	53277399	53313947
MIR759	13	53384184	53384275
PCDH8	13	53418108	53422775
OLFM4	13	53602875	53626196
MIR1297	13	54886106	54886183
PRR20A	13	57715051	57744352
PRR20B	13	57715051	57744352
PRR20C	13	57715051	57744352
PRR20D	13	57715051	57744352
PRR20E	13	57715051	57744352
PCDH17	13	58205788	58303065
DIAPH3	13	60239720	60738119
TDRD3	13	60970590	61148013
MIR3169	13	61773931	61774014
PCDH20	13	61983818	61989655
OR7E156P	13	64311567	64316701
PCDH9	13	66876965	67804468
LINC00550	13	69435416	69459457
KLHL1	13	70274724	70682625
ATXN8OS	13	70681344	70713885
DACH1	13	72012097	72441330
MZT1	13	73282494	73301938
BORA	13	73302041	73330328
DIS3	13	73329539	73356344
PIBF1	13	73356229	73590591
KLF5	13	73633141	73651676
KLF12	13	74260148	74708066
LINC00347	13	75126979	75131257
CTAGE11P	13	75811888	75814517
TBC1D4	13	75858808	76056250
COMMD6	13	76099349	76111991
UCHL3	13	76123615	76180156
LMO7	13	76194569	76434006
KCTD12	13	77454303	77460540
BTF3P11	13	77502584	77503224
CLN5	13	77566058	77576652
FBXL3	13	77579388	77601331
MYCBP2	13	77618791	77901177
SCEL	13	78109808	78219398
SLAIN1	13	78271988	78338377
MIR3665	13	78272146	78272251
EDNRB	13	78469615	78549664
POU4F1	13	79173229	79177695
RNF219	13	79188420	79233314
RBM26	13	79894099	79979923
RBM26-AS1	13	79980443	79998468
NDFIP2	13	80055258	80130212
SPRY2	13	80910111	80915086
SLITRK1	13	84451342	84456528
SLITRK6	13	86366921	86373483
MIR4500HG	13	88096241	88323218
MIR4500	13	88270919	88270995
SLITRK5	13	88324869	88331870
MIR622	13	90883435	90883531
LINC00410	13	91543207	91578851
MIR17HG	13	92000073	92006829
MIR17	13	92002858	92002942
MIR18A	13	92003004	92003075
MIR19A	13	92003144	92003226
MIR20A	13	92003318	92003389
MIR19B1	13	92003445	92003532
MIR92A1	13	92003567	92003645
GPC5	13	92050934	93519487
GPC6	13	93879077	95060273
DCT	13	95091840	95131936
TGDS	13	95226307	95248511
GPR180	13	95254103	95286899
SOX21	13	95361878	95364389
ABCC4	13	95672082	95953687
CLDN10	13	96085852	96232010
DZIP1	13	96230455	96296960
DNAJC3	13	96329392	96447243
UGGT2	13	96453835	96705736
HS6ST3	13	96743092	97491816
OXGR1	13	97637972	97646604
MBNL2	13	97874549	98046374
RAP2A	13	98086474	98120252
IPO5	13	98605928	98676550
FARP1	13	98795433	99102023
RNF113B	13	98828038	98829521
MIR3170	13	98860777	98860854
STK24	13	99102454	99229396
SLC15A1	13	99336054	99404929
DOCK9	13	99445740	99738660
UBAC2-AS1	13	99848627	99853011
UBAC2	13	99852678	100038753
MIR548AN	13	99868261	100058554
GPR18	13	99906966	99910682
GPR183	13	99946788	99959749
FKSG29	13	100003673	100004281
MIR623	13	100008384	100008482
TM9SF2	13	100153627	100216302
CLYBL	13	100258918	100549388
MIR4306	13	100295312	100295403
ZIC5	13	100615274	100624178
ZIC2	13	100634025	100639019
PCCA	13	100741268	101182691
A2LD1	13	101182417	101241046
TMTC4	13	101256089	101327103
NALCN	13	101706129	102068813
ITGBL1	13	102104943	102373207
FGF14	13	102373204	103054124
MIR2681	13	102619991	102620096
MIR4705	13	102698283	102698354
FGF14-IT1	13	102944669	103046869
LOC283481	13	103046927	103048055
TPP2	13	103249285	103331523
METTL21C	13	103338096	103346871
CCDC168	13	103381716	103411422
TEX30	13	103418462	103426149
KDELC1	13	103436630	103451404
BIVM	13	103451398	103493888
BIVM-ERCC5	13	103459495	103528351
ERCC5	13	103498190	103528351
METTL21CP1	13	103532448	103548383
SLC10A2	13	103696347	103719196
DAOA-AS1	13	106111405	106158030
DAOA	13	106118215	106143383
LINC00460	13	107028910	107030142
EFNB2	13	107142078	107187388
ARGLU1	13	107195661	107220514
FAM155A	13	107820878	108519460
LIG4	13	108859791	108870716
ABHD13	13	108870762	108886603
TNFSF13B	13	108921976	108960832
MYO16	13	109248499	109860355
IRS2	13	110406183	110438914
COL4A1	13	110801309	110959496
COL4A2	13	110959630	111165373
RAB20	13	111175412	111214071
CARKD	13	111267806	111292342
CARS2	13	111293756	111358480
ING1	13	111364969	111373421
LINC00346	13	111516333	111522655
ANKRD10	13	111530886	111567416
ARHGEF7	13	111767623	111958081
TEX29	13	111973014	111996594
SOX1	13	112721912	112726020
SPACA7	13	113030650	113089009
TUBGCP3	13	113139327	113242481
C13orf35	13	113301357	113338811
ATP11A	13	113344642	113541482
MCF2L-AS1	13	113621797	113622952
MCF2L	13	113623534	113754053
F7	13	113760101	113774995
F10	13	113777112	113803843
PROZ	13	113812967	113826698
PCID2	13	113831852	113863029
CUL4A	13	113863085	113919392
LAMP1	13	113951468	113977741
GRTP1	13	113978504	114018463
ADPRHL1	13	114076259	114107839
DCUN1D2	13	114110133	114145023
TMCO3	13	114145307	114204544
TFDP1	13	114239002	114295788
ATP4B	13	114303121	114312513
GRK1	13	114321596	114438637
LINC00552	13	114451483	114454062
FAM70B	13	114462215	114514899
FLJ41484	13	114518582	114545814
GAS6	13	114523521	114567046
LOC100506394	13	114567149	114569805
RASA3	13	114747193	114898095
CDC16	13	115000361	115038150
UPF3A	13	115047058	115071291
CHAMP1	13	115079964	115092803
OR11H12	14	19377593	19378574
LOC642426	14	19407014	19410111
POTEG	14	19553364	19584942
POTEM	14	19983953	20020272
OR11H2	14	20181062	20182491
OR4Q3	14	20215586	20216528
OR4M1	14	20248481	20249423
OR4N2	14	20295607	20296531
OR4K2	14	20344426	20345371
OR4K5	14	20388765	20389737
OR4K1	14	20403766	20404842
OR4K15	14	20443677	20444724
OR4K14	14	20482419	20483352
OR4K13	14	20502002	20502917
OR4L1	14	20528203	20529142
OR4K17	14	20585565	20586597
OR4N5	14	20611894	20612821
OR11G2	14	20665494	20666532
OR11H6	14	20691868	20692861
OR11H4	14	20710950	20711925
TTC5	14	20757300	20774153
CCNB1IP1	14	20779526	20801471
SNORD126	14	20794599	20794698
RPPH1	14	20811229	20811570
